Time,Timestamp,Fp1,Fp2,C3,C4,P7,P8,O1,O2,Estimulo
7.436,1595457121068.459,35724.703,15913.972,-61190.426,-17556.512,-14538.759,-27625.861,-63249.578,-22107.572,0
7.440,1595457121072.459,39499.176,15960.732,-61231.730,-17632.285,-14808.209,-27683.037,-63318.043,-22219.668,0
7.444,1595457121076.458,41933.121,15966.856,-61183.004,-17602.848,-15580.864,-27656.350,-63292.719,-22229.926,0
7.448,1595457121080.458,40732.723,15972.087,-61137.496,-17521.219,-15606.882,-27608.023,-63228.836,-22140.051,0
7.452,1595457121084.458,37025.641,15902.997,-61137.809,-17503.963,-15090.355,-27596.178,-63193.430,-22084.148,0
7.456,1595457121088.458,35590.613,15913.749,-61186.578,-17556.400,-14565.894,-27642.938,-63237.062,-22136.072,0
7.460,1595457121092.458,39351.340,15951.567,-61227.863,-17633.312,-14805.706,-27656.930,-63308.320,-22244.254,0
7.464,1595457121096.458,41964.973,15952.216,-61183.898,-17608.928,-15556.725,-27637.707,-63286.750,-22261.801,0
7.468,1595457121100.458,40824.812,15978.636,-61123.859,-17506.176,-15616.112,-27572.082,-63208.832,-22153.887,0
7.472,1595457121104.458,36930.223,15890.056,-61134.211,-17497.883,-15164.652,-27533.996,-63186.746,-22103.416,0
7.476,1595457121108.458,34805.488,15885.340,-61168.316,-17558.189,-14723.295,-27604.516,-63219.293,-22164.436,0
7.480,1595457121112.458,37617.961,15958.653,-61180.926,-17605.238,-14906.959,-27683.551,-63262.273,-22246.467,0
7.484,1595457121116.457,42243.836,16042.584,-61190.848,-17597.729,-15189.418,-27693.811,-63281.789,-22255.117,0
7.488,1595457121120.457,42647.195,15992.784,-61165.391,-17556.379,-15426.369,-27601.855,-63241.375,-22204.535,0
7.492,1595457121124.457,37067.773,15821.056,-61127.145,-17538.318,-15444.116,-27540.008,-63178.434,-22164.033,0
7.496,1595457121128.457,32899.352,15846.582,-61122.207,-17532.619,-14901.505,-27542.824,-63164.352,-22173.221,0
7.500,1595457121132.457,36908.719,15978.502,-61188.570,-17589.838,-14625.640,-27673.582,-63243.434,-22263.900,0
7.504,1595457121136.457,42572.270,16028.391,-61206.449,-17614.918,-15005.105,-27691.820,-63276.266,-22284.264,0
7.508,1595457121140.457,43038.262,15964.286,-61153.008,-17566.057,-15345.366,-27580.486,-63234.535,-22175.365,0
7.512,1595457121144.456,37438.457,15795.396,-61088.723,-17541.537,-15367.852,-27476.238,-63213.055,-22024.312,0
7.516,1595457121148.456,33164.020,15830.131,-61083.023,-17542.900,-14856.958,-27484.979,-63223.492,-21923.998,0
7.520,1595457121152.456,37086.148,15990.862,-61159.957,-17596.590,-14614.308,-27551.363,-63321.910,-21893.488,0
7.524,1595457121156.456,42636.039,16058.812,-61187.137,-17599.383,-15028.396,-27520.539,-63430.875,-21814.430,0
7.528,1595457121160.456,43063.340,16004.563,-61153.590,-17534.697,-15419.373,-27430.439,-63459.797,-21699.877,0
7.532,1595457121164.456,37657.750,15852.996,-61117.492,-17481.768,-15453.235,-27345.637,-63429.668,-21638.230,0
7.536,1595457121168.456,33553.254,15882.523,-61124.645,-17459.170,-14928.506,-27360.502,-63437.152,-21655.062,0
7.540,1595457121172.456,37385.750,16007.604,-61200.551,-17502.666,-14697.836,-27450.668,-63520.840,-21777.281,0
7.544,1595457121176.455,42421.867,16046.004,-61226.277,-17499.449,-15139.976,-27456.592,-63541.000,-21867.158,0
7.548,1595457121180.455,42517.332,16004.676,-61197.086,-17424.324,-15422.010,-27398.834,-63473.988,-21870.131,0
7.552,1595457121184.455,37660.566,15894.504,-61176.879,-17381.744,-15190.356,-27352.098,-63394.531,-21880.279,0
7.556,1595457121188.455,34650.434,15913.413,-61238.816,-17444.195,-14495.441,-27455.943,-63410.465,-22073.957,0
7.560,1595457121192.455,38747.508,15999.914,-61333.430,-17562.279,-14303.998,-27654.762,-63482.418,-22458.920,0
7.564,1595457121196.455,42568.336,15999.691,-61338.168,-17593.057,-14702.307,-27664.328,-63469.094,-22845.852,0
7.568,1595457121200.455,41871.812,15972.354,-61305.824,-17600.121,-14672.109,-27678.275,-63384.000,-23131.037,0
7.572,1595457121204.454,37952.500,15880.042,-61329.520,-17708.996,-14216.446,-27808.988,-63317.238,-23429.053,0
7.576,1595457121208.454,35849.223,15897.477,-61376.816,-17877.037,-13767.690,-28010.379,-63314.422,-23788.850,0
7.580,1595457121212.454,39567.191,15960.553,-61435.914,-18054.756,-13930.858,-28207.320,-63369.363,-24186.062,0
7.584,1595457121216.454,42595.629,15963.168,-61418.547,-18128.225,-14482.142,-28310.629,-63348.977,-24466.621,0
7.588,1595457121220.454,41649.883,15956.574,-61372.969,-18104.711,-14559.881,-28304.662,-63261.871,-24550.418,0
7.592,1595457121224.454,37875.254,15860.887,-61379.477,-18119.463,-14293.292,-28321.111,-63221.168,-24604.375,0
7.596,1595457121228.454,35827.340,15865.894,-61398.027,-18180.215,-13994.359,-28415.816,-63231.383,-24714.881,0
7.600,1595457121232.454,39502.191,15945.600,-61409.449,-18215.150,-14172.771,-28502.943,-63265.785,-24855.117,0
7.604,1595457121236.453,42469.297,15943.186,-61370.445,-18180.527,-14670.344,-28488.527,-63252.328,-24928.520,0
7.608,1595457121240.453,41487.250,15951.501,-61306.316,-18073.061,-14711.694,-28404.260,-63177.227,-24849.887,0
7.612,1595457121244.453,37757.438,15897.186,-61276.301,-18009.918,-14448.771,-28258.705,-63124.945,-24749.146,0
7.616,1595457121248.453,35695.781,15907.981,-61301.133,-18043.959,-14174.313,-28294.066,-63156.238,-24770.359,0
7.620,1595457121252.453,39330.820,15965.135,-61332.535,-18094.809,-14398.233,-28317.268,-63234.668,-24847.494,0
7.624,1595457121256.453,42278.168,15969.538,-61279.609,-18043.379,-14905.662,-28248.201,-63230.402,-24797.807,0
7.628,1595457121260.453,41304.367,15983.173,-61205.781,-17909.580,-14957.362,-28125.154,-63161.402,-24568.545,0
7.632,1595457121264.452,37631.016,15932.390,-61185.105,-17835.305,-14676.714,-28020.369,-63125.863,-24319.166,0
7.636,1595457121268.452,35591.309,15939.722,-61223.438,-17847.219,-14344.812,-28019.990,-63170.676,-24170.416,0
7.640,1595457121272.452,39232.652,15987.711,-61275.539,-17898.605,-14560.887,-28060.379,-63266.230,-24103.695,0
7.644,1595457121276.452,42152.797,15986.683,-61244.066,-17864.094,-15110.784,-28007.271,-63274.344,-23967.238,0
7.648,1595457121280.452,41214.359,15995.847,-61194.781,-17757.074,-15174.777,-27915.986,-63216.832,-23733.797,0
7.652,1595457121284.452,37596.637,15934.021,-61184.211,-17698.670,-14868.290,-27878.324,-63179.684,-23544.053,0
7.656,1595457121288.452,35506.953,15932.233,-61216.172,-17732.533,-14494.391,-27966.033,-63215.469,-23517.789,0
7.660,1595457121292.452,39141.012,15999.691,-61259.266,-17784.434,-14654.742,-27973.342,-63286.594,-23571.010,0
7.664,1595457121296.451,42117.188,15998.931,-61234.793,-17757.342,-15188.166,-27888.359,-63285.477,-23563.768,0
7.668,1595457121300.451,41200.141,15997.567,-61185.664,-17658.123,-15244.672,-27803.803,-63225.191,-23452.902,0
7.672,1595457121304.451,37620.309,15934.938,-61182.781,-17615.811,-14899.739,-27846.764,-63189.070,-23379.789,0
7.676,1595457121308.451,35455.543,15935.251,-61230.992,-17657.654,-14534.869,-27897.346,-63228.301,-23404.020,0
7.680,1595457121312.451,39052.879,15992.092,-61273.906,-17728.688,-14696.138,-27919.361,-63295.801,-23494.633,0
7.684,1595457121316.451,42033.480,16002.820,-61232.871,-17702.312,-15220.151,-27859.369,-63275.508,-23499.684,0
7.688,1595457121320.451,41127.031,16006.620,-61174.508,-17613.912,-15282.088,-27796.025,-63207.109,-23395.705,0
7.692,1595457121324.450,37580.277,15939.229,-61184.949,-17594.867,-14943.236,-27801.211,-63181.270,-23321.607,0
7.696,1595457121328.450,35402.102,15934.290,-61224.602,-17648.914,-14562.966,-27865.248,-63211.914,-23352.678,0
7.700,1595457121332.450,38980.973,15993.745,-61266.910,-17728.666,-14716.768,-27926.783,-63285.879,-23458.244,0
7.704,1595457121336.450,41995.574,15990.236,-61232.938,-17724.844,-15261.904,-27895.781,-63277.449,-23478.383,0
7.708,1595457121340.450,41099.000,16010.867,-61168.699,-17621.602,-15313.247,-27823.004,-63198.773,-23359.137,0
7.712,1595457121344.450,37573.750,15960.285,-61162.441,-17585.012,-14929.400,-27776.824,-63159.793,-23250.373,0
7.716,1595457121348.450,35339.871,15950.383,-61202.449,-17636.152,-14524.476,-27820.545,-63196.227,-23250.307,0
7.720,1595457121352.450,38890.113,16002.888,-61248.941,-17718.004,-14678.100,-27899.715,-63270.633,-23318.971,0
7.724,1595457121356.449,41929.145,16009.235,-61213.781,-17706.582,-15239.039,-27870.367,-63263.660,-23289.645,0
7.728,1595457121360.449,41091.625,16008.051,-61155.445,-17606.871,-15286.290,-27764.441,-63196.871,-23130.256,0
7.732,1595457121364.449,37580.055,15947.969,-61148.559,-17565.967,-14912.077,-27750.182,-63161.891,-22988.836,0
7.736,1595457121368.449,35297.852,15949.958,-61186.445,-17606.715,-14493.362,-27801.389,-63192.738,-22960.539,0
7.740,1595457121372.449,38874.914,16016.075,-61226.008,-17680.184,-14607.714,-27854.988,-63263.168,-23015.143,0
7.744,1595457121376.449,41974.027,16022.378,-61192.594,-17666.594,-15180.120,-27826.334,-63257.199,-23003.766,0
7.748,1595457121380.449,41140.641,16016.030,-61154.973,-17581.904,-15279.205,-27767.705,-63207.223,-22894.398,0
7.752,1595457121384.448,37630.121,15948.147,-61151.242,-17546.812,-14901.394,-27732.256,-63173.961,-22807.094,0
7.756,1595457121388.448,35295.480,15949.914,-61181.750,-17586.910,-14468.753,-27785.051,-63199.801,-22831.547,0
7.760,1595457121392.448,38823.438,16013.169,-61230.031,-17662.080,-14598.729,-27860.957,-63275.664,-22936.174,0
7.764,1595457121396.448,41951.004,16018.913,-61200.324,-17645.896,-15169.145,-27828.055,-63271.660,-22955.486,0
7.768,1595457121400.448,41137.109,16025.373,-61147.152,-17550.275,-15246.035,-27764.889,-63202.707,-22859.307,0
7.772,1595457121404.448,37637.074,15961.447,-61143.395,-17519.072,-14868.604,-27753.893,-63166.945,-22789.055,0
7.776,1595457121408.448,35240.945,15951.612,-61182.781,-17561.207,-14454.939,-27782.547,-63196.715,-22823.008,0
7.780,1595457121412.448,38785.574,16023.205,-61229.250,-17634.654,-14563.323,-27822.221,-63265.203,-22927.324,0
7.784,1595457121416.448,41954.512,16026.178,-61198.805,-17626.719,-15151.912,-27804.072,-63256.238,-22966.975,0
7.788,1595457121420.448,41175.645,16034.896,-61143.641,-17531.857,-15241.162,-27735.496,-63183.977,-22878.664,0
7.792,1595457121424.447,37682.246,15969.896,-61145.496,-17507.562,-14875.846,-27690.637,-63152.750,-22810.805,0
7.796,1595457121428.447,35200.711,15965.358,-61180.055,-17557.295,-14463.836,-27780.490,-63182.500,-22851.238,0
7.800,1595457121432.447,38696.883,16021.283,-61230.121,-17644.176,-14569.112,-27848.775,-63257.914,-22965.969,0
7.804,1595457121436.447,41909.250,16028.279,-61194.559,-17634.162,-15146.458,-27817.594,-63248.660,-22994.715,0
7.808,1595457121440.447,41151.906,16024.681,-61137.875,-17536.754,-15230.970,-27715.336,-63176.109,-22890.979,0
7.812,1595457121444.447,37686.559,15962.542,-61138.211,-17507.205,-14847.749,-27689.766,-63140.727,-22820.035,0
7.816,1595457121448.447,35134.395,15945.891,-61175.918,-17550.320,-14435.561,-27757.088,-63169.270,-22846.902,0
7.820,1595457121452.446,38591.715,15980.066,-61232.223,-17644.154,-14548.236,-27844.998,-63245.734,-22956.314,0
7.824,1595457121456.446,41856.434,15952.618,-61208.215,-17649.428,-15119.568,-27835.432,-63246.293,-22989.998,0
7.828,1595457121460.446,41155.348,15930.110,-61153.855,-17563.396,-15252.383,-27780.043,-63184.289,-22896.857,0
7.832,1595457121464.446,37664.566,15854.271,-61152.336,-17525.846,-14888.496,-27683.529,-63147.855,-22806.982,0
7.836,1595457121468.446,35004.305,15822.755,-61183.359,-17566.213,-14455.610,-27714.934,-63169.066,-22826.764,0
7.840,1595457121472.446,38443.234,15844.548,-61249.031,-17663.756,-14563.994,-27830.156,-63257.512,-22950.279,0
7.844,1595457121476.446,41785.043,15830.578,-61226.008,-17669.143,-15160.450,-27806.373,-63260.621,-22986.846,0
7.848,1595457121480.446,41165.141,15817.032,-61173.371,-17579.223,-15275.629,-27740.189,-63193.320,-22893.215,0
7.852,1595457121484.445,37646.395,15736.388,-61162.105,-17543.213,-14919.186,-27737.799,-63150.738,-22818.672,0
7.856,1595457121488.445,34813.223,15712.583,-61192.324,-17581.680,-14505.544,-27755.523,-63173.293,-22835.189,0
7.860,1595457121492.445,38185.184,15781.382,-61243.664,-17661.074,-14575.192,-27822.266,-63253.781,-22942.680,0
7.864,1595457121496.445,41684.305,15789.025,-61221.941,-17662.414,-15132.443,-27831.766,-63259.816,-22992.814,0
7.868,1595457121500.445,41202.465,15781.181,-61177.395,-17575.980,-15291.610,-27745.465,-63201.902,-22903.877,0
7.872,1595457121504.445,37234.094,15706.816,-61151.352,-17536.082,-15047.306,-27703.689,-63148.504,-22827.611,0
7.876,1595457121508.445,32481.062,15682.117,-61150.684,-17553.674,-14770.412,-27709.748,-63143.297,-22831.479,0
7.880,1595457121512.444,35415.176,15822.330,-61215.258,-17617.957,-14572.532,-27783.129,-63224.945,-22910.270,0
7.884,1595457121516.444,41535.664,15904.897,-61259.602,-17659.555,-14846.051,-27849.713,-63284.043,-22973.324,0
7.888,1595457121520.444,43104.801,15860.082,-61239.039,-17633.135,-15181.461,-27796.428,-63254.629,-22946.145,0
7.892,1595457121524.444,38428.883,15714.862,-61185.707,-17601.350,-15221.225,-27709.725,-63178.789,-22889.258,0
7.896,1595457121528.444,32726.172,15700.603,-61145.230,-17578.148,-14844.731,-27740.258,-63130.445,-22863.441,0
7.900,1595457121532.444,35612.094,15866.854,-61196.035,-17625.869,-14569.537,-27772.779,-63202.863,-22899.584,0
7.904,1595457121536.444,41772.234,15955.747,-61236.805,-17674.172,-14840.664,-27827.205,-63294.906,-22920.395,0
7.908,1595457121540.444,43373.648,15934.155,-61190.445,-17619.389,-15186.400,-27744.281,-63269.918,-22788.072,0
7.912,1595457121544.443,38721.648,15801.990,-61132.332,-17571.354,-15214.296,-27647.229,-63185.094,-22599.557,0
7.916,1595457121548.443,33005.859,15795.217,-61119.902,-17550.768,-14872.582,-27583.996,-63168.309,-22426.846,0
7.920,1595457121552.443,35840.461,15959.727,-61195.723,-17597.863,-14622.958,-27622.598,-63298.035,-22360.395,0
7.924,1595457121556.443,41835.492,16046.675,-61254.195,-17628.553,-14929.646,-27657.801,-63419.297,-22332.029,0
7.928,1595457121560.443,43323.469,16019.897,-61232.512,-17568.045,-15279.205,-27600.045,-63412.656,-22242.912,0
7.932,1595457121564.443,38850.617,15899.712,-61178.957,-17497.906,-15280.702,-27510.594,-63340.660,-22156.211,0
7.936,1595457121568.443,33428.754,15894.526,-61155.242,-17457.516,-14899.427,-27477.959,-63306.621,-22123.107,0
7.940,1595457121572.442,36300.551,16042.695,-61231.148,-17497.570,-14623.293,-27548.502,-63388.941,-22209.363,0
7.944,1595457121576.442,41810.078,16108.455,-61282.000,-17516.502,-14928.305,-27604.203,-63442.898,-22333.930,0
7.948,1595457121580.442,42800.840,16080.426,-61267.402,-17464.199,-15195.609,-27574.117,-63395.090,-22441.105,0
7.952,1595457121584.442,38763.848,15967.930,-61246.707,-17447.727,-14963.018,-27545.686,-63318.152,-22635.902,0
7.956,1595457121588.442,34474.547,15946.517,-61273.641,-17471.307,-14438.511,-27640.658,-63312.609,-22994.580,0
7.960,1595457121592.442,37760.121,16049.401,-61350.395,-17575.512,-14195.302,-27822.221,-63391.223,-23460.234,0
7.964,1595457121596.442,42146.312,16071.954,-61352.340,-17630.072,-14521.480,-27937.779,-63397.324,-23849.020,0
7.968,1595457121600.442,42186.727,16065.853,-61305.512,-17609.396,-14631.652,-27944.105,-63312.766,-24057.852,0
7.972,1595457121604.441,38727.121,16000.697,-61300.352,-17643.014,-14359.431,-28001.639,-63241.262,-24213.152,0
7.976,1595457121608.441,35312.000,15976.333,-61325.766,-17726.006,-13999.300,-28134.051,-63227.070,-24409.133,0
7.980,1595457121612.441,38447.973,16053.201,-61386.316,-17835.193,-14026.256,-28275.559,-63295.086,-24650.441,0
7.984,1595457121616.441,42251.031,16063.394,-61376.391,-17858.664,-14477.939,-28321.023,-63307.402,-24792.777,0
7.988,1595457121620.441,42047.430,16067.417,-61310.789,-17762.975,-14631.250,-28232.330,-63224.230,-24744.117,0
7.992,1595457121624.441,38716.371,16008.476,-61279.941,-17717.512,-14374.585,-28189.750,-63155.633,-24680.371,0
7.996,1595457121628.441,35417.969,15996.763,-61280.727,-17724.105,-14071.451,-28214.807,-63148.102,-24683.299,0
8.000,1595457121632.440,38477.590,16076.134,-61322.547,-17797.352,-14151.917,-28326.588,-63220.746,-24778.852,0
8.004,1595457121636.440,42135.629,16104.141,-61279.898,-17791.250,-14644.482,-28238.656,-63230.625,-24772.951,0
8.008,1595457121640.440,41872.773,16120.145,-61198.918,-17685.750,-14813.462,-28057.854,-63161.625,-24582.113,0
8.012,1595457121644.440,38608.234,16055.615,-61189.863,-17650.748,-14607.624,-28002.176,-63135.070,-24369.615,0
8.016,1595457121648.440,35359.363,16043.009,-61204.328,-17672.986,-14331.715,-27995.604,-63154.719,-24164.471,0
8.020,1595457121652.440,38411.113,16138.809,-61253.457,-17751.666,-14429.683,-28041.336,-63240.883,-23982.014,0
8.024,1595457121656.440,42023.715,16150.274,-61236.402,-17759.422,-14978.306,-27984.896,-63266.500,-23697.318,0
8.028,1595457121660.440,41742.016,16179.958,-61162.773,-17657.006,-15182.131,-27867.148,-63197.723,-23253.814,0
8.032,1595457121664.439,38534.496,16147.727,-61148.402,-17596.074,-14931.657,-27766.297,-63156.328,-22861.475,0
8.036,1595457121668.439,35311.797,16128.415,-61173.930,-17599.740,-14627.696,-27774.121,-63178.477,-22647.367,0
8.040,1595457121672.439,38342.652,16214.134,-61223.191,-17665.990,-14694.506,-27835.477,-63263.168,-22590.908,0
8.044,1595457121676.439,41942.242,16236.329,-61196.973,-17664.605,-15229.137,-27784.826,-63276.445,-22505.145,0
8.048,1595457121680.439,41661.750,16225.980,-61153.098,-17586.955,-15423.061,-27719.291,-63232.055,-22343.205,0
8.052,1595457121684.439,38474.793,16169.430,-61145.207,-17543.012,-15124.620,-27668.576,-63197.031,-22204.625,0
8.056,1595457121688.439,35226.684,16144.598,-61167.109,-17554.680,-14752.799,-27709.367,-63209.188,-22172.035,0
8.060,1595457121692.438,38236.770,16217.062,-61221.293,-17628.553,-14758.856,-27769.137,-63287.980,-22240.521,0
8.064,1595457121696.438,41852.164,16227.769,-61209.961,-17642.768,-15305.044,-27755.746,-63310.578,-22268.037,0
8.068,1595457121700.438,41565.996,16235.077,-61148.180,-17541.201,-15499.459,-27685.316,-63242.605,-22169.174,0
8.072,1595457121704.438,38421.328,16176.828,-61150.125,-17508.500,-15159.087,-27656.975,-63208.430,-22099.326,0
8.076,1595457121708.438,35168.277,16138.585,-61175.383,-17545.627,-14770.859,-27697.275,-63226.043,-22116.961,0
8.080,1595457121712.438,38131.582,16208.277,-61232.133,-17630.094,-14772.670,-27784.357,-63302.598,-22222.506,0
8.084,1595457121716.438,41757.887,16216.838,-61221.492,-17653.541,-15312.353,-27773.941,-63318.422,-22276.418,0
8.088,1595457121720.438,41523.059,16214.044,-61162.977,-17560.559,-15489.423,-27698.258,-63250.742,-22190.654,0
8.092,1595457121724.438,38425.641,16169.743,-61149.453,-17515.273,-15135.014,-27645.084,-63202.215,-22105.404,0
8.096,1595457121728.438,35130.035,16131.052,-61175.227,-17552.557,-14729.889,-27695.107,-63210.777,-22119.285,0
8.100,1595457121732.437,38048.902,16196.364,-61231.059,-17643.594,-14720.501,-27800.049,-63282.055,-22229.391,0
8.104,1595457121736.437,41686.629,16211.026,-61207.680,-17653.564,-15241.386,-27770.879,-63283.262,-22263.768,0
8.108,1595457121740.437,41506.047,16222.672,-61141.609,-17559.553,-15422.882,-27665.691,-63210.418,-22163.877,0
8.112,1595457121744.437,38422.289,16180.137,-61129.336,-17506.869,-15081.079,-27648.279,-63163.902,-22084.506,0
